List of Files in Test Directory with Pos and Neg Score based on Model File

Total Test Files ->200

FILENAME		                POS_SCORE		   NEG_SCORE
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\28832.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\29007.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\29114.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\29127.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\29252.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\29540.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\29622.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\29737.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\3541.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\4938.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\5046.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\5674.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\5682.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\5788.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\6359.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\6836.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\6895.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\7208.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\8737.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\8969.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\9168.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\9803.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\9973.txt


Negative Files with Count ->110
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\10073.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\10171.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\10185.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\10601.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\10706.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\10800.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\11017.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\11247.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\11316.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\11471.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\11790.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\11816.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\11851.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\11920.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\11934.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\11951.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\11962.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\12270.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\12332.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\12443.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\12447.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\12547.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\12806.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\13012.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\13020.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\13217.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\13229.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\13401.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\13478.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\13527.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\13988.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\14006.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\14636.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\14760.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\14854.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\14949.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\15042.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\15092.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\15691.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\15824.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\16009.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\16218.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\16679.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\17034.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\17297.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\17473.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\17779.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\18155.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\1841.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\18509.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\18645.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\18935.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\18981.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\19532.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\20084.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\20168.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\20260.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\2029.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\20426.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\20929.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\21565.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\21695.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\21930.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\22209.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\23113.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\23547.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\24219.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\24303.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\24953.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\24977.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\25240.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\25413.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\25663.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\25870.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\26154.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\26375.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\26688.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\2693.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\27080.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\2856.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\28671.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\28742.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\28877.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\28965.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\29397.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\29423.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\29484.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\29565.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\29715.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\3193.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\4776.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\5152.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\5562.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\5578.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\5626.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\5794.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\5964.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\6021.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\6965.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\7078.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\7394.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\8841.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\9059.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\9342.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\9459.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\9478.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\9811.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\9813.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\9816.txt
C:/Users/sarit/PycharmProjects/IR/Assignment6/textcat/test\9960.txt
